customer_id,plan,country,monthly_usage_hours,tenure_months,subscription_type,churn
13405,Basic,Germany,50,42,Yearly,1
13406,Basic,UK,38,42,Monthly,1
13407,Standard,USA,90,32,Monthly,0
13408,Premium,Australia,89,21,Monthly,0
13409,Basic,Germany,21,47,Monthly,0
13410,Premium,Australia,85,9,Monthly,1
13411,Basic,USA,27,37,Monthly,1
13412,Basic,USA,65,16,Monthly,1
13413,Basic,UK,50,5,Yearly,0
13414,Basic,Australia,56,38,Monthly,0
13415,Premium,Germany,56,9,Yearly,0
13416,Basic,Australia,79,6,Monthly,0
13417,Basic,Australia,51,15,Monthly,0
13418,Premium,India,86,18,Yearly,1
13419,Premium,Australia,73,5,Monthly,0
13420,Standard,Germany,104,41,Monthly,0
13421,Premium,Germany,57,10,Monthly,0
13422,Basic,India,22,43,Yearly,1
13423,Premium,UK,67,16,Monthly,1
13424,Standard,Germany,31,45,Monthly,0
13425,Premium,Australia,13,27,Yearly,1
13426,Standard,Australia,52,40,Yearly,0
13427,Basic,India,141,23,Yearly,0
13428,Standard,USA,49,28,Monthly,0
13429,Basic,USA,80,11,Monthly,1
13430,Basic,India,49,4,Yearly,0
13431,Basic,USA,105,4,Monthly,1
13432,Premium,Germany,118,16,Yearly,0
13433,Basic,India,53,28,Yearly,0
13434,Standard,Australia,92,29,Monthly,1
13435,Basic,Germany,17,45,Monthly,1
13436,Premium,Canada,38,17,Monthly,0
13437,Basic,UK,78,6,Monthly,1
13438,Standard,Australia,35,45,Monthly,1
13439,Premium,Australia,50,18,Monthly,1
13440,Basic,UK,20,13,Monthly,0
13441,Basic,UK,134,42,Monthly,1
13442,Standard,India,99,35,Monthly,1
13443,Premium,Canada,31,25,Monthly,1
13444,Standard,UK,22,35,Monthly,1
13445,Basic,Germany,78,42,Yearly,0
13446,Premium,Australia,35,11,Yearly,0
13447,Basic,UK,39,12,Monthly,0
13448,Standard,Canada,266,38,Monthly,0
13449,Premium,Germany,30,32,Monthly,0
13450,Basic,Germany,62,14,Monthly,0
13451,Standard,India,53,25,Monthly,1
13452,Standard,India,44,33,Monthly,0
13453,Premium,USA,99,34,Monthly,0
13454,Basic,Canada,51,43,Monthly,0
13455,Basic,Germany,46,39,Monthly,1
13456,Premium,Canada,53,36,Monthly,1
13457,Basic,UK,53,6,Monthly,1
13458,Basic,Australia,72,41,Yearly,0
13459,Premium,UK,55,4,Monthly,1
13460,Basic,Australia,19,7,Monthly,1
13461,Premium,USA,27,35,Monthly,1
13462,Basic,Germany,52,19,Yearly,0
13463,Basic,Australia,12,31,Monthly,1
13464,Standard,Germany,38,20,Monthly,0
13465,Standard,Australia,68,21,Monthly,0
13466,Standard,USA,67,25,Monthly,0
13467,Standard,UK,67,12,Yearly,0
13468,Premium,Germany,97,34,Monthly,1
13469,Basic,Australia,55,17,Yearly,0
13470,Basic,Canada,40,43,Monthly,0
13471,Basic,Germany,31,32,Yearly,0
13472,Standard,Australia,45,1,Monthly,0
13473,Basic,Australia,93,15,Monthly,0
13474,Basic,UK,44,1,Yearly,1
13475,Basic,Germany,51,25,Yearly,0
13476,Basic,Germany,130,7,Yearly,0
13477,Basic,India,41,34,Yearly,0
13478,Standard,Australia,55,44,Monthly,0
13479,Basic,Germany,27,6,Yearly,0
13480,Premium,Australia,26,38,Monthly,0
13481,Standard,USA,37,36,Monthly,1
13482,Basic,USA,112,1,Yearly,0
13483,Standard,Canada,76,15,Yearly,0
13484,Basic,Germany,59,13,Yearly,0
13485,Standard,Canada,43,21,Monthly,0
13486,Premium,UK,9,13,Monthly,0
13487,Standard,Australia,21,40,Monthly,1
13488,Standard,UK,37,17,Monthly,1
13489,Basic,India,94,17,Monthly,1
13490,Basic,India,24,12,Monthly,1
13491,Premium,Germany,63,34,Monthly,0
13492,Basic,Germany,73,39,Monthly,1
13493,Basic,Canada,61,40,Monthly,0
13494,Basic,Canada,178,11,Yearly,0
13495,Standard,Germany,48,14,Monthly,0
13496,Basic,Germany,33,15,Yearly,0
13497,Premium,India,34,23,Monthly,0
13498,Basic,India,149,4,Yearly,1
13499,Basic,India,22,33,Yearly,0
13500,Standard,Germany,80,25,Monthly,0
13501,Basic,Canada,33,45,Yearly,0
13502,Standard,USA,41,41,Monthly,1
13503,Basic,USA,22,22,Monthly,0
13504,Basic,Canada,82,32,Yearly,0
13505,Basic,Canada,4,1,Monthly,1
13506,Premium,Canada,111,24,Monthly,0
13507,Standard,India,14,7,Monthly,1
13508,Standard,UK,25,43,Monthly,1
13509,Basic,Germany,29,37,Yearly,0
13510,Standard,India,89,6,Yearly,0
13511,Basic,USA,102,15,Monthly,0
13512,Premium,Germany,90,34,Monthly,0
13513,Standard,Canada,39,1,Yearly,0
13514,Standard,Australia,146,39,Monthly,0
13515,Basic,USA,73,8,Yearly,0
13516,Standard,Canada,68,35,Monthly,0
13517,Basic,Australia,89,12,Monthly,1
13518,Premium,Canada,43,46,Monthly,0
13519,Basic,Canada,84,24,Monthly,0
13520,Basic,Germany,61,1,Monthly,0
13521,Basic,USA,116,13,Yearly,0
13522,Basic,USA,17,37,Yearly,1
13523,Basic,Canada,43,15,Monthly,0
13524,Premium,India,18,34,Monthly,0
13525,Standard,UK,134,37,Monthly,1
13526,Premium,Australia,77,13,Monthly,1
13527,Premium,India,71,16,Yearly,0
13528,Basic,Germany,64,36,Monthly,0
13529,Standard,Australia,70,6,Yearly,1
13530,Basic,UK,56,34,Monthly,0
13531,Premium,India,130,12,Monthly,1
13532,Basic,Australia,104,44,Monthly,0
13533,Basic,USA,31,38,Monthly,0
13534,Basic,India,48,47,Yearly,0
13535,Basic,Canada,11,36,Yearly,0
13536,Basic,Germany,83,43,Monthly,1
13537,Basic,India,61,24,Yearly,0
13538,Standard,Australia,28,4,Monthly,1
13539,Premium,India,46,25,Yearly,0
13540,Basic,Australia,33,41,Monthly,1
13541,Basic,UK,69,11,Monthly,0
13542,Premium,Canada,29,46,Yearly,1
13543,Basic,UK,60,3,Yearly,0
13544,Premium,Germany,48,7,Yearly,0
13545,Basic,Germany,42,11,Yearly,0
13546,Standard,Australia,89,1,Monthly,1
13547,Standard,Canada,59,41,Monthly,0
13548,Standard,UK,15,41,Monthly,1
13549,Premium,Canada,47,26,Yearly,0
13550,Basic,UK,147,14,Yearly,0
13551,Basic,Australia,20,47,Monthly,0
13552,Standard,Australia,43,42,Monthly,1
13553,Premium,Australia,76,16,Monthly,1
13554,Basic,USA,51,12,Yearly,0
13555,Premium,Canada,39,29,Yearly,0
13556,Basic,Germany,60,32,Yearly,0
13557,Basic,UK,77,10,Yearly,0
13558,Standard,USA,35,29,Yearly,1
13559,Basic,Germany,45,38,Yearly,0
13560,Standard,UK,35,19,Monthly,0
13561,Basic,USA,95,9,Yearly,1
13562,Basic,Germany,18,25,Yearly,0
13563,Standard,Germany,39,19,Monthly,1
13564,Standard,USA,37,39,Monthly,0
13565,Basic,Germany,53,9,Monthly,1
13566,Basic,UK,55,17,Monthly,0
13567,Basic,UK,21,27,Monthly,0
13568,Basic,Germany,70,8,Monthly,1
13569,Premium,India,45,23,Monthly,0
13570,Premium,Australia,76,13,Monthly,1
13571,Basic,USA,54,41,Monthly,1
13572,Basic,India,29,8,Monthly,1
13573,Premium,UK,38,13,Yearly,1
13574,Standard,Germany,42,13,Monthly,1
13575,Standard,Canada,110,17,Monthly,0
13576,Standard,Canada,15,20,Yearly,1
13577,Basic,Australia,33,5,Monthly,1
13578,Basic,India,46,25,Monthly,0
13579,Premium,India,70,16,Yearly,0
13580,Standard,India,81,43,Monthly,1
13581,Basic,UK,55,18,Monthly,0
13582,Basic,Australia,54,9,Monthly,1
13583,Basic,Australia,21,35,Monthly,1
13584,Standard,UK,67,10,Yearly,0
13585,Basic,Australia,47,35,Yearly,0
13586,Basic,Germany,71,37,Yearly,0
13587,Premium,UK,122,19,Monthly,1
13588,Basic,Germany,57,13,Monthly,0
13589,Basic,Germany,100,36,Yearly,0
13590,Basic,India,59,25,Monthly,0
13591,Basic,Canada,82,5,Yearly,1
13592,Basic,India,41,17,Yearly,0
13593,Premium,UK,25,34,Monthly,1
13594,Premium,USA,42,43,Yearly,0
13595,Basic,UK,62,23,Yearly,1
13596,Basic,Canada,99,3,Monthly,0
13597,Standard,UK,55,10,Monthly,0
13598,Basic,Canada,48,32,Yearly,0
13599,Basic,USA,41,33,Yearly,0
13600,Premium,USA,148,7,Monthly,0
13601,Basic,Australia,156,13,Yearly,0
13602,Basic,Germany,71,38,Monthly,0
13603,Basic,UK,57,11,Monthly,1
13604,Basic,Germany,72,15,Monthly,1
13605,Basic,India,27,23,Monthly,1
13606,Basic,India,60,19,Monthly,0
13607,Basic,India,91,8,Monthly,0
13608,Standard,Australia,45,24,Monthly,0
13609,Basic,India,56,2,Monthly,1
13610,Basic,India,64,38,Monthly,1
13611,Standard,UK,90,30,Monthly,1
13612,Premium,Germany,106,44,Yearly,0
13613,Basic,Germany,142,33,Monthly,1
13614,Basic,Canada,74,19,Monthly,0
13615,Basic,India,54,31,Monthly,0
13616,Standard,USA,19,24,Monthly,1
13617,Basic,Canada,18,22,Monthly,0
13618,Basic,Canada,46,39,Yearly,0
13619,Basic,UK,75,29,Monthly,0
13620,Basic,Canada,68,34,Yearly,0
13621,Basic,USA,54,4,Monthly,0
13622,Basic,Germany,58,46,Monthly,0
13623,Premium,Canada,30,17,Monthly,1
13624,Standard,UK,64,28,Yearly,0
13625,Basic,India,32,38,Monthly,1
13626,Basic,USA,28,4,Monthly,1
13627,Basic,India,65,16,Yearly,1
13628,Basic,Australia,99,42,Monthly,1
13629,Premium,Canada,72,43,Yearly,0
13630,Premium,Germany,69,44,Yearly,0
13631,Basic,UK,27,36,Monthly,0
13632,Basic,USA,87,31,Monthly,0
13633,Basic,Germany,19,15,Monthly,0
13634,Standard,USA,20,9,Monthly,1
13635,Standard,UK,54,36,Monthly,1
13636,Premium,UK,42,4,Monthly,0
13637,Standard,Canada,25,19,Monthly,0
13638,Basic,USA,82,34,Yearly,1
13639,Standard,Australia,77,24,Monthly,1
13640,Standard,Australia,33,11,Yearly,0
13641,Standard,Canada,30,35,Yearly,1
13642,Basic,USA,44,28,Monthly,0
13643,Standard,USA,18,28,Yearly,1
13644,Standard,India,33,11,Monthly,1
13645,Standard,Canada,47,38,Monthly,1
13646,Standard,USA,22,34,Yearly,1
13647,Standard,USA,18,15,Yearly,1
13648,Standard,UK,26,8,Monthly,0
13649,Standard,India,24,41,Monthly,1
13650,Standard,Australia,30,37,Monthly,0
13651,Basic,Australia,77,41,Monthly,0
13652,Basic,UK,39,1,Monthly,1
13653,Basic,Canada,33,24,Yearly,0
13654,Standard,Australia,49,10,Monthly,0
13655,Standard,Canada,59,40,Monthly,0
13656,Premium,USA,64,17,Yearly,0
13657,Basic,Germany,52,14,Monthly,0
13658,Basic,UK,59,1,Monthly,1
13659,Basic,Canada,24,11,Monthly,1
13660,Basic,USA,15,41,Monthly,0
13661,Standard,USA,27,42,Yearly,0
13662,Basic,UK,93,3,Yearly,1
13663,Standard,Australia,69,17,Yearly,0
13664,Standard,USA,37,11,Monthly,1
13665,Basic,India,7,24,Monthly,1
13666,Premium,Australia,98,36,Monthly,1
13667,Basic,Germany,50,33,Yearly,0
13668,Basic,UK,126,32,Yearly,1
13669,Premium,UK,77,25,Monthly,1
13670,Premium,UK,60,27,Yearly,0
13671,Basic,USA,24,47,Yearly,0
13672,Basic,USA,25,43,Yearly,1
13673,Basic,UK,34,17,Yearly,0
13674,Basic,UK,64,17,Monthly,0
13675,Premium,India,48,46,Yearly,0
13676,Standard,Canada,113,40,Yearly,0
13677,Basic,Australia,47,4,Yearly,0
13678,Premium,Australia,72,18,Monthly,0
13679,Basic,India,24,11,Monthly,0
13680,Basic,UK,125,41,Monthly,1
13681,Premium,USA,25,40,Monthly,0
13682,Premium,USA,47,12,Monthly,0
13683,Premium,UK,96,43,Yearly,0
13684,Standard,Canada,40,37,Monthly,1
13685,Standard,Germany,40,10,Yearly,1
13686,Basic,Germany,24,15,Monthly,1
13687,Standard,India,48,11,Yearly,1
13688,Premium,Australia,68,34,Monthly,0
13689,Basic,Canada,128,42,Yearly,0
13690,Standard,Germany,42,35,Monthly,1
13691,Basic,Canada,91,8,Monthly,1
13692,Basic,USA,21,31,Yearly,0
13693,Standard,USA,74,44,Monthly,0
13694,Basic,Canada,75,15,Yearly,0
13695,Standard,UK,113,29,Monthly,0
13696,Basic,Germany,14,15,Yearly,0
13697,Premium,Germany,21,31,Monthly,0
13698,Basic,USA,73,7,Yearly,0
13699,Basic,Australia,199,30,Monthly,0
13700,Basic,India,28,25,Monthly,0
13701,Premium,Germany,76,15,Yearly,0
13702,Standard,USA,66,13,Yearly,0
13703,Standard,USA,56,10,Yearly,0
13704,Basic,Canada,57,19,Monthly,1
13705,Basic,Canada,12,15,Monthly,0
13706,Basic,Australia,107,3,Yearly,0
13707,Standard,Canada,77,18,Yearly,0
13708,Basic,India,32,22,Monthly,0
13709,Premium,Germany,55,37,Monthly,0
13710,Standard,India,51,32,Monthly,1
13711,Basic,India,27,31,Yearly,0
13712,Basic,Canada,38,10,Yearly,1
13713,Standard,Australia,30,41,Yearly,1
13714,Basic,USA,82,45,Monthly,1
13715,Basic,UK,29,21,Monthly,1
13716,Basic,USA,150,34,Monthly,1
13717,Standard,USA,47,29,Monthly,1
13718,Standard,USA,75,10,Monthly,0
13719,Basic,USA,22,28,Yearly,1
13720,Basic,India,27,10,Monthly,1
13721,Basic,Canada,93,32,Monthly,0
13722,Standard,Canada,8,14,Monthly,0
13723,Basic,USA,27,32,Yearly,0
13724,Basic,UK,50,30,Yearly,1
13725,Premium,Germany,105,8,Monthly,0
13726,Premium,USA,61,37,Monthly,0
13727,Premium,USA,80,19,Monthly,0
13728,Premium,UK,60,22,Yearly,0
13729,Basic,India,42,24,Yearly,0
13730,Basic,USA,79,28,Yearly,0
13731,Basic,UK,126,41,Monthly,0
13732,Basic,India,61,43,Yearly,0
13733,Premium,India,28,5,Monthly,1
13734,Standard,Australia,8,9,Monthly,1
13735,Standard,Australia,53,8,Monthly,0
13736,Basic,Australia,111,43,Monthly,1
13737,Premium,USA,14,18,Monthly,1
13738,Premium,India,40,40,Monthly,1
13739,Basic,USA,120,13,Yearly,0
13740,Premium,USA,11,43,Monthly,1
13741,Basic,Canada,82,6,Monthly,0
13742,Basic,Germany,41,16,Yearly,0
13743,Standard,Germany,38,18,Monthly,1
13744,Standard,Canada,30,42,Monthly,1
13745,Basic,USA,93,17,Monthly,0
13746,Basic,UK,64,2,Monthly,1
13747,Premium,India,69,18,Monthly,0
13748,Standard,Canada,51,11,Monthly,1
13749,Standard,Australia,58,2,Monthly,1
13750,Basic,Canada,9,2,Monthly,1
13751,Basic,Canada,31,18,Monthly,1
13752,Basic,Canada,33,41,Monthly,1
13753,Basic,Germany,58,22,Monthly,0
13754,Basic,USA,32,16,Monthly,0
13755,Basic,Canada,72,27,Monthly,1
13756,Standard,Canada,81,17,Monthly,0
13757,Basic,Canada,80,42,Monthly,0
13758,Premium,UK,90,17,Monthly,1
13759,Basic,UK,61,6,Yearly,0
13760,Basic,India,40,33,Yearly,0
13761,Basic,USA,23,13,Monthly,0
13762,Basic,Canada,38,6,Monthly,0
13763,Basic,India,31,26,Monthly,0
13764,Premium,Australia,37,19,Monthly,0
13765,Standard,India,79,38,Monthly,1
13766,Basic,Australia,186,19,Monthly,1
13767,Basic,Australia,211,44,Monthly,0
13768,Standard,USA,70,26,Monthly,0
13769,Standard,UK,41,22,Monthly,0
13770,Basic,USA,44,11,Yearly,0
13771,Standard,India,11,22,Yearly,1
13772,Premium,Australia,30,32,Monthly,0
13773,Standard,USA,48,7,Yearly,1
13774,Premium,UK,96,22,Monthly,0
13775,Premium,India,52,6,Monthly,0
13776,Premium,USA,88,15,Monthly,0
13777,Basic,Canada,84,38,Monthly,0
13778,Standard,Canada,34,41,Monthly,1
13779,Standard,USA,43,18,Monthly,1
13780,Standard,USA,57,35,Monthly,1
13781,Premium,Australia,59,34,Monthly,1
13782,Basic,Australia,163,45,Monthly,0
13783,Basic,UK,30,29,Yearly,0
13784,Basic,India,94,43,Monthly,0
13785,Basic,USA,50,5,Monthly,0
13786,Basic,India,102,24,Yearly,0
13787,Standard,Canada,163,32,Monthly,1
13788,Basic,India,47,30,Yearly,0
13789,Standard,Germany,76,5,Monthly,0
13790,Standard,UK,75,44,Monthly,0
13791,Basic,UK,22,34,Yearly,0
13792,Basic,India,76,42,Monthly,0
13793,Standard,UK,23,18,Monthly,1
13794,Standard,India,50,36,Monthly,0
13795,Premium,India,65,21,Yearly,0
13796,Premium,Canada,71,22,Monthly,1
13797,Premium,India,33,39,Monthly,1
13798,Standard,UK,86,21,Monthly,0
13799,Premium,Germany,35,35,Monthly,0
13800,Premium,USA,115,5,Monthly,0
13801,Premium,UK,114,33,Yearly,0
13802,Basic,Germany,44,7,Monthly,1
13803,Premium,UK,100,44,Monthly,0
13804,Basic,Germany,75,24,Monthly,0
13805,Standard,UK,63,39,Monthly,0
13806,Basic,USA,83,8,Monthly,1
13807,Basic,Canada,67,15,Monthly,1
13808,Basic,Canada,97,6,Monthly,0
13809,Basic,USA,29,5,Monthly,1
13810,Basic,UK,94,23,Monthly,1
13811,Premium,Germany,66,20,Monthly,1
13812,Basic,India,36,12,Monthly,0
13813,Basic,UK,50,42,Yearly,0
13814,Basic,USA,73,44,Monthly,1
13815,Standard,Australia,66,21,Yearly,0
13816,Basic,Canada,28,22,Monthly,0
13817,Basic,Canada,25,25,Yearly,1
13818,Basic,UK,72,12,Monthly,1
13819,Standard,Germany,44,2,Yearly,0
13820,Basic,USA,97,30,Monthly,1
13821,Basic,USA,81,7,Monthly,0
13822,Basic,Germany,86,37,Monthly,0
13823,Premium,Germany,31,18,Monthly,0
13824,Basic,UK,158,18,Monthly,0
13825,Standard,UK,92,28,Monthly,0
13826,Basic,Australia,121,34,Monthly,0
13827,Basic,Canada,39,8,Monthly,0
13828,Basic,Canada,128,19,Yearly,0
13829,Basic,Germany,42,6,Monthly,0
13830,Basic,India,60,45,Monthly,0
13831,Basic,India,53,7,Monthly,0
13832,Basic,India,25,20,Yearly,0
13833,Standard,USA,22,24,Yearly,1
13834,Premium,UK,52,29,Yearly,0
13835,Basic,Germany,52,28,Monthly,1
13836,Standard,Canada,100,5,Yearly,0
13837,Premium,India,57,17,Yearly,0
13838,Premium,Canada,38,36,Monthly,0
13839,Basic,UK,136,33,Yearly,0
13840,Standard,Australia,176,6,Yearly,0
13841,Basic,Australia,22,38,Yearly,1
13842,Standard,Germany,75,3,Yearly,0
13843,Basic,India,18,10,Monthly,1
13844,Basic,India,39,11,Monthly,0
13845,Basic,Australia,31,23,Monthly,1
13846,Basic,Germany,66,46,Monthly,0
13847,Standard,Canada,105,4,Monthly,1
13848,Basic,UK,60,7,Monthly,1
13849,Standard,Australia,24,26,Monthly,1
13850,Basic,Australia,26,42,Monthly,1
13851,Basic,UK,91,33,Yearly,0
13852,Standard,UK,80,41,Yearly,1
13853,Premium,Australia,25,42,Yearly,0
13854,Basic,Canada,20,35,Monthly,1
13855,Basic,Canada,28,28,Monthly,0
13856,Premium,India,44,41,Monthly,0
13857,Basic,Canada,96,35,Monthly,0
13858,Premium,USA,44,39,Monthly,0
13859,Standard,Germany,78,16,Monthly,0
13860,Basic,Canada,82,10,Monthly,1
13861,Basic,UK,65,7,Yearly,0
13862,Basic,Canada,65,7,Monthly,0
13863,Basic,India,55,25,Monthly,0
13864,Premium,Germany,30,5,Yearly,0
13865,Standard,Germany,33,26,Monthly,0
13866,Standard,UK,41,30,Monthly,0
13867,Standard,Germany,35,11,Monthly,1
13868,Basic,USA,73,7,Monthly,1
13869,Standard,Germany,112,39,Monthly,0
13870,Basic,Australia,100,26,Monthly,0
13871,Standard,UK,42,36,Yearly,0
13872,Basic,Germany,24,22,Yearly,1
13873,Standard,Canada,39,12,Monthly,1
13874,Premium,India,54,22,Monthly,1
13875,Basic,Australia,26,2,Monthly,1
13876,Basic,Australia,33,40,Monthly,0
13877,Standard,Canada,7,12,Yearly,1
13878,Basic,Australia,52,1,Monthly,0
13879,Standard,USA,56,15,Yearly,0
13880,Premium,USA,65,40,Yearly,0
13881,Basic,India,38,7,Monthly,1
13882,Basic,India,29,38,Monthly,1
13883,Standard,India,22,37,Monthly,0
13884,Basic,India,30,46,Monthly,0
13885,Basic,Germany,123,22,Monthly,0
13886,Premium,Australia,102,33,Monthly,1
13887,Standard,Canada,82,33,Yearly,0
13888,Basic,USA,100,29,Monthly,0
13889,Basic,Germany,61,43,Yearly,0
13890,Standard,India,87,19,Monthly,1
13891,Standard,UK,59,5,Monthly,1
13892,Premium,UK,48,14,Monthly,0
13893,Basic,Canada,43,47,Monthly,1
13894,Premium,USA,107,9,Monthly,0
13895,Standard,USA,21,5,Yearly,0
13896,Standard,Canada,10,35,Yearly,0
13897,Standard,India,38,21,Yearly,0
13898,Basic,India,55,46,Yearly,0
13899,Premium,Australia,38,43,Monthly,0
13900,Basic,USA,69,28,Monthly,0
13901,Basic,USA,128,45,Yearly,0
13902,Premium,USA,67,2,Yearly,0
13903,Standard,India,52,6,Monthly,0
13904,Premium,UK,15,31,Monthly,0
13905,Standard,Canada,12,32,Yearly,0
13906,Basic,Canada,49,11,Monthly,1
13907,Premium,Germany,65,14,Monthly,0
13908,Basic,Germany,109,10,Yearly,0
13909,Premium,UK,89,39,Monthly,0
13910,Basic,USA,85,1,Monthly,0
13911,Premium,UK,24,31,Monthly,0
13912,Basic,Germany,71,8,Yearly,0
13913,Standard,Australia,79,2,Monthly,0
13914,Premium,Germany,35,35,Yearly,0
13915,Basic,Canada,16,31,Monthly,1
13916,Standard,UK,87,12,Monthly,0
13917,Premium,India,60,31,Monthly,0
13918,Standard,Germany,47,35,Monthly,0
13919,Premium,Canada,58,32,Yearly,0
13920,Basic,USA,87,17,Monthly,1
13921,Basic,UK,179,8,Yearly,0
13922,Basic,Germany,11,19,Monthly,1
13923,Basic,India,93,36,Monthly,0
13924,Basic,Germany,65,11,Yearly,1
13925,Standard,India,43,44,Monthly,0
13926,Basic,UK,116,5,Monthly,1
13927,Basic,Australia,30,28,Yearly,0
13928,Basic,India,68,2,Yearly,0
13929,Premium,India,51,11,Monthly,0
13930,Standard,Canada,21,18,Yearly,1
13931,Basic,Australia,22,47,Yearly,1
13932,Premium,UK,29,5,Monthly,1
13933,Basic,Germany,111,19,Monthly,0
13934,Premium,Australia,50,5,Monthly,0
13935,Standard,USA,35,40,Yearly,0
13936,Basic,UK,53,19,Monthly,0
13937,Standard,Australia,32,12,Monthly,1
13938,Standard,UK,52,36,Monthly,0
13939,Basic,USA,34,28,Yearly,0
13940,Premium,Germany,20,46,Monthly,0
13941,Basic,Canada,131,35,Yearly,0
13942,Basic,Australia,18,38,Yearly,0
13943,Basic,Germany,119,23,Monthly,1
13944,Basic,USA,10,34,Yearly,0
13945,Basic,Germany,83,23,Monthly,1
13946,Premium,UK,20,33,Monthly,1
13947,Basic,Canada,50,42,Monthly,1
13948,Basic,India,106,13,Monthly,0
13949,Standard,Australia,93,34,Monthly,0
13950,Premium,Germany,102,29,Yearly,0
13951,Premium,India,159,30,Yearly,0
13952,Standard,Canada,45,18,Monthly,0
13953,Premium,India,96,35,Monthly,0
13954,Standard,Germany,80,5,Monthly,0
13955,Premium,USA,61,4,Monthly,0
13956,Standard,Australia,48,5,Yearly,0
13957,Basic,UK,40,39,Monthly,0
13958,Basic,UK,55,15,Monthly,1
13959,Standard,Australia,51,46,Yearly,0
13960,Basic,India,18,9,Monthly,0
13961,Basic,UK,140,46,Monthly,0
13962,Standard,Australia,48,8,Monthly,1
13963,Premium,Australia,62,44,Yearly,0
13964,Basic,UK,158,10,Monthly,0
13965,Standard,USA,31,22,Monthly,0
13966,Standard,India,43,24,Yearly,0
13967,Premium,USA,22,24,Monthly,1
13968,Premium,USA,91,9,Monthly,1
13969,Standard,Canada,26,22,Yearly,1
13970,Standard,India,146,34,Monthly,0
13971,Basic,USA,26,12,Monthly,0
13972,Standard,Germany,54,17,Yearly,0
13973,Standard,UK,31,4,Yearly,1
13974,Premium,India,124,30,Yearly,1
13975,Standard,Canada,53,36,Monthly,0
13976,Basic,USA,39,1,Monthly,0
13977,Standard,Germany,59,33,Monthly,0
13978,Basic,UK,56,27,Monthly,0
13979,Basic,UK,165,14,Monthly,1
13980,Basic,Germany,119,4,Monthly,0
13981,Basic,India,46,35,Monthly,0
13982,Premium,UK,58,33,Monthly,0
13983,Basic,UK,119,12,Yearly,0
13984,Basic,UK,60,4,Monthly,1
13985,Premium,Australia,101,34,Monthly,1
13986,Basic,USA,51,14,Monthly,0
13987,Basic,USA,48,2,Monthly,0
13988,Basic,UK,23,27,Monthly,1
13989,Basic,Canada,41,42,Monthly,0
13990,Basic,Australia,61,31,Monthly,1
13991,Basic,UK,49,33,Yearly,0
13992,Standard,India,53,27,Monthly,1
13993,Basic,Australia,40,45,Monthly,0
13994,Basic,Canada,42,28,Monthly,1
13995,Premium,India,51,34,Yearly,0
13996,Basic,Germany,75,30,Monthly,0
13997,Premium,Germany,94,37,Monthly,0
